LAMMPS Description

     496  atoms
     352  bonds
     280  angles
     144  dihedrals
     0  impropers

     5  atom types
     3  bond types
     4  angle types
     2  dihedral types

  -0.1731 17.4831 xlo xhi
  -0.1731 17.4831 ylo yhi
  -0.1731 17.4831 zlo zhi

Masses

1 15.999  # 65
2 1.008  # 66
3 12.011  # 80
4 12.011  # 81
5 1.008  # 85

Atoms  # full

200 67 2 0.0 1.19882 9.86664 5.32578
201 67 2 0.0 0.62467 10.45466 4.05438
202 68 1 0.0 3.33321 8.5662 3.33321
203 68 2 0.0 3.11586 7.65672 3.12868
204 68 2 0.0 2.52784 8.92812 3.70283
205 69 1 0.0 0.93689 12.87594 7.67788
206 69 2 0.0 0.54043 13.26009 6.89591
207 69 2 0.0 0.24131 12.89787 8.33508
208 70 1 0.0 7.05763 10.25237 1.59737
209 70 2 0.0 7.59067 9.69019 1.03519
210 70 2 0.0 6.15433 10.02844 1.37344
211 71 1 0.0 4.4163 9.64929 0.99429
212 71 2 0.0 4.40266 8.95131 0.33941
213 71 2 0.0 4.04138 9.24946 1.77902
214 72 1 0.0 7.71811 12.87594 0.97713
215 72 2 0.0 8.37957 12.83832 0.28627
216 72 2 0.0 7.51497 11.95961 1.16503
217 73 1 0.0 1.59737 15.71263 1.59737
218 73 2 0.0 1.37344 15.93656 2.50067
219 73 2 0.0 1.03519 16.27481 1.06433
220 74 1 0.0 0.99429 16.31571 4.2387
221 74 2 0.0 1.78375 16.71722 4.6017
222 74 2 0.0 0.34106 17.01522 4.25281
223 75 1 0.0 4.2387 16.31571 0.99429
224 75 2 0.0 3.32922 16.09836 1.19882
225 75 2 0.0 4.60062 15.51034 0.62467
226 76 1 0.0 0.93689 13.08906 0.97713
227 76 2 0.0 1.16392 13.99395 1.19129
228 76 2 0.0 1.74294 12.71789 0.61831
229 77 1 0.0 15.71263 7.05763 7.05763
230 77 2 0.0 15.93656 7.28156 6.15433
231 77 2 0.0 16.27481 7.61981 7.59067
232 78 1 0.0 16.31571 7.66071 4.4163
233 78 2 0.0 16.71554 6.87598 4.04138
234 78 2 0.0 17.01369 8.31559 4.40266
235 79 1 0.0 13.97679 8.7438 3.33321
236 79 2 0.0 14.76322 8.36955 3.73032
237 79 2 0.0 13.32694 8.73773 4.03598
238 80 1 0.0 16.37311 4.43406 7.67788
239 80 2 0.0 16.13596 5.33719 7.4673
240 80 2 0.0 15.57173 4.05295 8.03674
241 81 1 0.0 14.04646 3.29529 8.72984
242 81 2 0.0 13.36439 3.96665 8.74704
243 81 2 0.0 14.22237 3.10822 9.65195
244 82 1 0.0 10.25237 1.59737 7.05763
245 82 2 0.0 11.16979 1.4443 7.28379
246 82 2 0.0 10.0993 2.51479 7.28379
247 83 1 0.0 9.64929 0.99429 4.4163
248 83 2 0.0 9.85382 1.21164 5.32578
249 83 2 0.0 9.27967 1.79966 4.05438
250 84 1 0.0 12.8937 0.99429 7.66071
251 84 2 0.0 13.32906 0.71297 6.856
252 84 2 0.0 13.36996 1.78001 7.92915
253 85 1 0.0 8.5662 3.33321 3.33321
254 85 2 0.0 8.91702 3.71009 2.52629
255 85 2 0.0 7.65537 3.12538 3.12483
256 86 1 0.0 15.71263 1.59737 1.59737
257 86 2 0.0 15.9499 2.4974 1.37404
258 86 2 0.0 16.27111 1.05638 1.0391
259 87 1 0.0 16.31571 0.99429 4.2387
260 87 2 0.0 15.50775 0.62425 4.59437
261 87 2 0.0 16.10454 1.20109 3.32828
262 88 1 0.0 13.0713 0.99429 0.99429
263 88 2 0.0 12.72048 0.61741 1.80121
264 88 2 0.0 13.98213 1.20212 1.20267
